trans_id,lang,translation,category,station_sid,course_sid
東堀越,zh-tw,東堀越,stop_name,e0c2e8a3-0c0e-4a8a-9d53-6f5fa5102347,
入川,ja,入川,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
入川,ja-Hrkt,いりかわ,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
入川,en,Irikawa,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
入川,ko,이리카와,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
入川,zh-cn,入川,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
入川,zh-tw,入川,stop_name,181c985d-eed6-4997-8320-d25c07b06fba,
船越町,ja,船越町,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
船越町,ja-Hrkt,ふなこしちょう,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
船越町,en,Funakoshicho,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
船越町,ko,후나코시초,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
船越町,zh-cn,船越町,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
船越町,zh-tw,船越町,stop_name,df4531c3-063d-4b51-a9c6-364e0e146183,
海田,ja,海田,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田,ja-Hrkt,かいた,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田,en,Kaita,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田,ko,가이타,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田,zh-cn,海田,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田,zh-tw,海田,stop_name,3b88ca31-e1b2-4572-9fed-493dcbe2ff19,
海田市駅入口,ja,海田市駅入口,stop_name,002bf056-c524-410a-946e-513833d07af2,
海田市駅入口,ja-Hrkt,かいたいちえきいりぐち,stop_name,002bf056-c524-410a-946e-513833d07af2,
海田市駅入口,en,Kaitaichi Sta. Entrance,stop_name,002bf056-c524-410a-946e-513833d07af2,
