trans_id,lang,translation,category,station_sid,course_sid
広大二神口,zh-cn,广大二神口,stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
広大二神口,zh-tw,廣大二神口,stop_name,15073861-91cc-46fd-bfbd-fa03a0d8696b,
広大西口,ja,広大西口,stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
広大西口,ja-Hrkt,ひろだいにしぐち,stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
広大西口,en,Hirodai-nishiguchi (Hiroshima Univ. West Entrance),stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
広大西口,ko,히로다이 니시구치,stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
広大西口,zh-cn,广大西口,stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
広大西口,zh-tw,廣大西口,stop_name,0583f49d-d6c1-45ee-a59d-20618378150b,
大学会館前,ja,大学会館前,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
大学会館前,ja-Hrkt,だいがくかいかんまえ,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
大学会館前,en,Daigaku Kaikan-mae,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
大学会館前,ko,다이가쿠 카이칸 마에,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
大学会館前,zh-cn,大学会馆前,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
大学会館前,zh-tw,大學會館前,stop_name,75f0e8f7-e017-42c1-91cd-dcaeb054fc65,
ががら口,ja,ががら口,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
ががら口,ja-Hrkt,ががらぐち,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
ががら口,en,Gagara-guchi,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
ががら口,ko,가가라 구치,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
ががら口,zh-cn,GAGARA口,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
ががら口,zh-tw,GAGARA口,stop_name,7b3256fd-10b7-4207-9a14-37b95b90c4f0,
広大東口,ja,広大東口,stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
広大東口,ja-Hrkt,ひろだいひがしぐち,stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
広大東口,en,Hirodai-higashiguchi (Hiroshima Univ. East Entrance),stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
広大東口,ko,히로다이 히가시구치,stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
広大東口,zh-cn,广大东口,stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
広大東口,zh-tw,廣大東口,stop_name,7081d314-ae7f-4a99-ab5a-d8b1cddfc5ba,
山中池,ja,山中池,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
山中池,ja-Hrkt,やまなかいけ,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
山中池,en,Yamanakaike,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
山中池,ko,야마나카이케,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
山中池,zh-cn,山中池,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
山中池,zh-tw,山中池,stop_name,01292e1a-1e25-481c-b16f-e3f7015e0b59,
八本松駅,ja,八本松駅,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
八本松駅,ja-Hrkt,はちほんまつえき,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
八本松駅,en,Hachihonmatsu Sta.,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
八本松駅,ko,하치혼마쓰 역,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
八本松駅,zh-cn,八本松站,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
八本松駅,zh-tw,八本松站,stop_name,798ff484-e6f1-4789-b39a-9a9d5509aefd,
上曽場,ja,上曽場,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
上曽場,ja-Hrkt,かみそば,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
上曽場,en,Kamisoba,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
上曽場,ko,가미소바,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
上曽場,zh-cn,上曾场,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
上曽場,zh-tw,上曾場,stop_name,f4520f9f-af28-499b-aa1a-c143d3794626,
中学校前,ja,中学校前,stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
中学校前,ja-Hrkt,ちゅうがっこうまえ,stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
中学校前,en,Chugakko-mae (Junior High School),stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
中学校前,ko,중학교,stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
中学校前,zh-cn,中学前,stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
中学校前,zh-tw,中學前,stop_name,45feceaa-99ba-4d87-992d-619f5a85a4f2,
日興団地入口,ja,日興団地入口,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
日興団地入口,ja-Hrkt,にっこうだんちいりぐち,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
日興団地入口,en,Nikko Danchi-iriguchi,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
日興団地入口,ko,닛코 단치 이리구치,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
日興団地入口,zh-cn,日兴团地入口,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
日興団地入口,zh-tw,日興團地入口,stop_name,8b767fb7-f667-47a0-bb5f-64333b69a3bb,
記念橋,ja,記念橋,stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
記念橋,ja-Hrkt,きねんばし,stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
記念橋,en,Kinembashi,stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
記念橋,ko,기넨바시 （하치혼마쓰 요시카와 센) （기넨바시 다리)（하치혼마쓰 요시카와 선),stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
記念橋,zh-cn,记念桥（八本松吉川线）,stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
記念橋,zh-tw,記念橋（八本松吉川線）,stop_name,102d0639-e8b2-4935-bf4c-c54688625104,
宮西,ja,宮西,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮西,ja-Hrkt,みやにし,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮西,en,Miyanishi,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮西,ko,미야니시,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮西,zh-cn,宫西,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮西,zh-tw,宮西,stop_name,183c5e3d-b40b-4d8c-88d0-669111f5a1b5,
宮の前,ja,宮の前,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
宮の前,ja-Hrkt,みやのまえ,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
宮の前,en,Miyanomae,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
宮の前,ko,미야노 마에,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
宮の前,zh-cn,宫之前,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
宮の前,zh-tw,宮之前,stop_name,66439e17-8f08-49f0-9292-d0f078204509,
農業技術センター,ja,農業技術センター,stop_name,bb1c7ba5-6ca9-45c8-b1fc-9667abc67683,
