station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
555f8b04-1495-4a0f-b343-8abd737f02d5,9404701@HiroshimaArea,,3,,,酒類総合研究所前@HiroshimaArea
4737cfb0-4aec-4c79-b77f-fb5ea8d7d9d8,9404801@HiroshimaArea,,3,,呉方面,水源地前@HiroshimaArea
86e1777f-e86b-47ff-bfa9-8aa7305b5adb,9404802@HiroshimaArea,,3,,西条方面,水源地前@HiroshimaArea
29d7c2d4-fe7c-4cee-a00f-3b2d31508196,9404901@HiroshimaArea,,3,,呉方面,西条農高前@HiroshimaArea
2ce83f22-985a-4d2a-af9a-6c9d96ef10dc,9404902@HiroshimaArea,,3,,西条方面,西条農高前@HiroshimaArea
b255de3e-713e-4776-9fe0-1a62cb2caf70,9405001@HiroshimaArea,,3,,呉方面,東子@HiroshimaArea
0e53a6aa-e438-4a2e-aee8-d5d82eff6859,9405002@HiroshimaArea,,3,,西条方面,東子@HiroshimaArea
451d41e0-9db9-4581-8f67-2e23d3f6bf76,9405101@HiroshimaArea,,3,,呉方面,小滝原@HiroshimaArea
11b24fef-f3aa-462a-a0b9-1508e168a04f,9405102@HiroshimaArea,,3,,西条方面,小滝原@HiroshimaArea
497c8795-955d-4239-b794-4acf304dee71,6247701@HiroshimaArea,,3,,東広島駅方面,早稲木地蔵前@HiroshimaArea
ce159b64-24fc-476b-bd04-0d73135e4987,6247702@HiroshimaArea,,3,,西条駅方面,早稲木地蔵前@HiroshimaArea
d20ea05d-e91d-4b17-b37d-8eee781b31bf,9405501@HiroshimaArea,,3,,東広島・広島国際大学方面,下三永広島ガス前@HiroshimaArea
c9d0e246-501f-4b04-97be-fb415e61a2c5,9405502@HiroshimaArea,,3,,西条方面,下三永広島ガス前@HiroshimaArea
d9117b82-bac2-49ac-b3a2-a890a5cb4fd3,9405601@HiroshimaArea,,3,,東広島・広島国際大学方面,ゴルフ場入口@HiroshimaArea
53953e10-012a-421c-9c48-c0c6d48f5a79,9405602@HiroshimaArea,,3,,西条方面,ゴルフ場入口@HiroshimaArea
fc226bea-6b83-4a86-bdf5-44235587bc51,6248301@HiroshimaArea,,3,,竹原方面,ゴルフ場下@HiroshimaArea
09ed9ffe-dc67-41c7-b77e-eb77b35b2351,6248301@HiroshimaArea,,3,,竹原方面,ゴルフ場下@HiroshimaArea
30eb71aa-045b-4d78-9a45-92a7cc2d0c70,6247901@HiroshimaArea,,3,,竹原・安芸津方面，東広島駅方面,高岡@HiroshimaArea
ad56dd52-a40e-4d8d-9556-2505808c4ee7,6247902@HiroshimaArea,,3,,西条駅方面,高岡@HiroshimaArea
