trans_id,lang,translation
広島国際大学,en,Hiroshima Kokusai Daigaku (Hiroshima International Univ.)
広島国際大学,ko,히로시마국제대학
広島国際大学,zh-cn,广岛国际大学
広島国際大学,zh-tw,廣島國際大學
明治橋,ja,明治橋
明治橋,ja-Hrkt,めいじばし
明治橋,en,Meijibashi
明治橋,ko,메이지바시
明治橋,zh-cn,明治桥
明治橋,zh-tw,明治橋
市飯田,ja,市飯田
市飯田,ja-Hrkt,いちいいだ
市飯田,en,Ichi-iida
市飯田,ko,이치이다
市飯田,zh-cn,市饭田
市飯田,zh-tw,市飯田
八幡橋,ja,八幡橋
八幡橋,ja-Hrkt,はちまんばし
八幡橋,en,Hachimanbashi
八幡橋,ko,하치만바시
八幡橋,zh-cn,八幡桥
八幡橋,zh-tw,八幡橋
呉記念病院前,ja,呉記念病院前
呉記念病院前,ja-Hrkt,くれきねんびょういんまえ
呉記念病院前,en,Kure Kinen Byoin-mae (Kure Kinen Hospital)
呉記念病院前,ko,구레 기념병원
呉記念病院前,zh-cn,吴记念病院
呉記念病院前,zh-tw,吳記念病院
郷原畑,ja,郷原畑
郷原畑,ja-Hrkt,ごうばらはた
郷原畑,en,Gobara Hata
郷原畑,ko,고바라하타
郷原畑,zh-cn,乡原畑
郷原畑,zh-tw,鄉原畑
郷原,ja,郷原
郷原,ja-Hrkt,ごうはら
郷原,en,Gohara
郷原,ko,고하라
郷原,zh-cn,乡原
郷原,zh-tw,鄉原
浜田橋,ja,浜田橋
浜田橋,ja-Hrkt,はまだばし
浜田橋,en,Hamadabashi
浜田橋,ko,하마다바시
浜田橋,zh-cn,滨田桥
浜田橋,zh-tw,濱田橋
渡川,ja,渡川
渡川,ja-Hrkt,わたりがわ
渡川,en,Watarigawa
渡川,ko,와타리가와
渡川,zh-cn,渡川
渡川,zh-tw,渡川
大積橋,ja,大積橋
大積橋,ja-Hrkt,おおつみばし
大積橋,en,Otsumibashi
大積橋,ko,오쓰미바시
大積橋,zh-cn,大积桥
大積橋,zh-tw,大積橋
広島文化学園大学,ja,広島文化学園大学
広島文化学園大学,ja-Hrkt,ひろしまぶんかがくえんだいがく
広島文化学園大学,en,Hiroshima Bunka Gakuen Daigaku
広島文化学園大学,ko,히로시마 문화학원 대학
広島文化学園大学,zh-cn,广岛文化学园大学
広島文化学園大学,zh-tw,廣島文化學園大學
下高,ja,下高
下高,ja-Hrkt,しもこう
下高,en,Shimoko
下高,ko,시모코
下高,zh-cn,下高
下高,zh-tw,下高
広二級峡,ja,広二級峡
広二級峡,ja-Hrkt,ひろにきゅうきょう
広二級峡,en,Hironikyukyo
広二級峡,ko,히로니큐쿄
広二級峡,zh-cn,广二级峡
広二級峡,zh-tw,廣二級峽
大津江橋,ja,大津江橋
大津江橋,ja-Hrkt,おおつえばし
大津江橋,en,Otsuebashi
大津江橋,ko,오쓰에바시
大津江橋,zh-cn,大津江桥
大津江橋,zh-tw,大津江橋
上石内,ja,上石内
上石内,ja-Hrkt,かみいしうち
上石内,en,Kami-ishiuchi
上石内,ko,가미이시우치
上石内,zh-cn,上石内
上石内,zh-tw,上石內
石内橋,ja,石内橋
石内橋,ja-Hrkt,いしうちばし
石内橋,en,Ishiuchibashi
石内橋,ko,이시우치바시
石内橋,zh-cn,石内桥
石内橋,zh-tw,石內橋
徳丸,ja,徳丸
徳丸,ja-Hrkt,とくまる
徳丸,en,Tokumaru
徳丸,ko,도쿠마루
徳丸,zh-cn,德丸
徳丸,zh-tw,德丸
町田,ja,町田
町田,ja-Hrkt,まちだ
町田,en,Machida
町田,ko,마치다
町田,zh-cn,町田
町田,zh-tw,町田
塩焼,ja,塩焼
塩焼,ja-Hrkt,しやき
塩焼,en,Shiyaki
塩焼,ko,시야키
塩焼,zh-cn,盐烧
塩焼,zh-tw,鹽燒
弁天橋,ja,弁天橋
弁天橋,ja-Hrkt,べんてんばし
弁天橋,en,Bentembashi
弁天橋,ko,벤텐바시
弁天橋,zh-cn,弁天桥
弁天橋,zh-tw,弁天橋
中新開,ja,中新開
中新開,ja-Hrkt,なかしんがい
中新開,en,Naka-shingai
中新開,ko,나카신가이
中新開,zh-cn,中新开
中新開,zh-tw,中新開
北大新開,ja,北大新開
北大新開,ja-Hrkt,きたおおしんがい
北大新開,en,Kita-oshingai
北大新開,ko,기타오신가이
北大新開,zh-cn,北大新开
北大新開,zh-tw,北大新開
広商店街,ja,広商店街
広商店街,ja-Hrkt,ひろしょうてんがい
広商店街,en,Hiro Shotengai (Hiro Shopping Street)
広商店街,ko,히로 상가
広商店街,zh-cn,广商业街
広商店街,zh-tw,廣商業街
広交叉点,ja,広交叉点
広交叉点,ja-Hrkt,ひろこうさてん
広交叉点,en,Hiro Kosaten
広交叉点,ko,히로 코사텐
広交叉点,zh-cn,广交叉点
広交叉点,zh-tw,廣交叉點
広駅,ja,広駅
広駅,ja-Hrkt,ひろえき
広駅,en,Hiro Sta.
広駅,ko,히로 역
広駅,zh-cn,广站
広駅,zh-tw,廣站
広市民センター,ja,広市民センター
広市民センター,ja-Hrkt,ひろしみんせんたー
広市民センター,en,Hiro Shimin Center (Hiro Citizen Center)
広市民センター,ko,히로 시민센터
広市民センター,zh-cn,广市民中心
広市民センター,zh-tw,廣市民中心
先小倉,ja,先小倉
先小倉,ja-Hrkt,さきおぐら
先小倉,en,Sakiogura
先小倉,ko,사키오구라
先小倉,zh-cn,先小仓
先小倉,zh-tw,先小倉
阿賀海岸通,ja,阿賀海岸通
阿賀海岸通,ja-Hrkt,あがかいがんどおり
阿賀海岸通,en,Aga Kaigan-dori (Aga Kaigan Ave.)
阿賀海岸通,ko,아가 카이간 도리
阿賀海岸通,zh-cn,阿贺海岸通
阿賀海岸通,zh-tw,阿賀海岸通
郷,ja,郷
郷,ja-Hrkt,ごう
郷,en,Go
郷,ko,고
郷,zh-cn,乡
郷,zh-tw,鄉
呉本通五丁目,ja,呉本通五丁目
呉本通五丁目,ja-Hrkt,くれほんどおりごちょうめ
呉本通五丁目,en,Kure-hondori-gochome (Kure-hondori 5)
呉本通五丁目,ko,구레혼도리 5초메
呉本通五丁目,zh-cn,吴本通五丁目
呉本通五丁目,zh-tw,吳本通五丁目
四ツ道路,ja,四ツ道路
四ツ道路,ja-Hrkt,よつどうろ
四ツ道路,en,Yotsudoro
四ツ道路,ko,요쓰 도로
四ツ道路,zh-cn,四道路
四ツ道路,zh-tw,四道路
四道路・四ツ道路,ja,四道路・四ツ道路
四道路・四ツ道路,ja-Hrkt,よつどうろ
四道路・四ツ道路,en,Yotsudoro
四道路・四ツ道路,ko,요쓰 도로
四道路・四ツ道路,zh-cn,四道路
四道路・四ツ道路,zh-tw,四道路
呉駅前,ja,呉駅前
