trans_id,lang,translation
下仁賀,ja,下仁賀
下仁賀,ja-Hrkt,しもにか
下仁賀,en,Shimo-nika
下仁賀,ko,시모니카
下仁賀,zh-cn,下仁贺
下仁賀,zh-tw,下仁賀
皇渡,ja,皇渡
皇渡,ja-Hrkt,こうど
皇渡,en,Owatari
皇渡,ko,오와타리
皇渡,zh-cn,大渡
皇渡,zh-tw,大渡
田利別,ja,田利別
田利別,ja-Hrkt,たりわかれ
田利別,en,Tari-wakare
田利別,ko,다리 와카레
田利別,zh-cn,田利别
田利別,zh-tw,田利別
兎峠,ja,兎峠
兎峠,ja-Hrkt,うさぎだお
兎峠,en,Usagi-dao
兎峠,ko,우사기다오
兎峠,zh-cn,兔峠
兎峠,zh-tw,兔峠
沖江,ja,沖江
沖江,ja-Hrkt,おきえ
沖江,en,Okie
沖江,ko,오키에
沖江,zh-cn,冲江
沖江,zh-tw,衝江
三良坂商工会館前,ja,三良坂商工会館前
三良坂商工会館前,ja-Hrkt,みらさかしようこうかいかんまえ
三良坂商工会館前,en,Mirasaka Shokokaikan-mae
三良坂商工会館前,ko,미라사카 상공회관
三良坂商工会館前,zh-cn,三良坂商工会馆前
三良坂商工会館前,zh-tw,三良阪商工會館前
三良坂駅前,ja,三良坂駅前
三良坂駅前,ja-Hrkt,みらさかえきまえ
三良坂駅前,en,Mirasaka Sta.
三良坂駅前,ko,미라사카  역
三良坂駅前,zh-cn,三良坂站前
三良坂駅前,zh-tw,三良阪站前
同栄社庄原学生寮前,ja,同栄社庄原学生寮前
同栄社庄原学生寮前,ja-Hrkt,どうえいしやしようばらがくせい
同栄社庄原学生寮前,en,Doeisha Shobara Gakuseiryo-mae
同栄社庄原学生寮前,ko,도에이샤 쇼바라 학생기숙사
同栄社庄原学生寮前,zh-cn,同荣社庄原学生宿舍前
同栄社庄原学生寮前,zh-tw,同榮社莊原學生宿舍前
促進住宅口,ja,促進住宅口
促進住宅口,ja-Hrkt,そくしんじゆうたくぐち
促進住宅口,en,Sokushin Jutaku-guchi
促進住宅口,ko,소쿠신 주타쿠 구치
促進住宅口,zh-cn,促进住宅口
促進住宅口,zh-tw,促進住宅口
国兼池東口,ja,国兼池東口
国兼池東口,ja-Hrkt,くにかねいけひがしぐち
国兼池東口,en,Kunikaneike-higashiguchi
国兼池東口,ko,구니카네이케 히가시구치
国兼池東口,zh-cn,国兼池东口
国兼池東口,zh-tw,國兼池東口
同栄社南,ja,同栄社南
同栄社南,ja-Hrkt,どうえいしやみなみ
同栄社南,en,Doeisha-minami
同栄社南,ko,도에이샤 미나미
同栄社南,zh-cn,同荣社南
同栄社南,zh-tw,同榮社南
池の内,ja,池の内
池の内,ja-Hrkt,いけのうち
池の内,en,Ikenouchi
池の内,ko,이케노우치
池の内,zh-cn,池之内
池の内,zh-tw,池之內
丘陵公園入口,ja,丘陵公園入口
丘陵公園入口,ja-Hrkt,きゆうりようこうえんいりぐち
丘陵公園入口,en,Kyuryo Koen-iriguchi (Bihoku Hillside Park Entrance)
丘陵公園入口,ko,규료 공원
丘陵公園入口,zh-cn,丘陵公园入口
丘陵公園入口,zh-tw,丘陵公園入口
県立大学バスロータリー,ja,県立大学バスロータリー
県立大学バスロータリー,ja-Hrkt,けんりつだいがくばすろーたりー
ゆめさくら,ja,ゆめさくら
ゆめさくら,ja-Hrkt,ゆめさくら
上野公園,ja,上野公園
上野公園,ja-Hrkt,うえのこうえん
備北地域事務所前,ja,備北地域事務所前
備北地域事務所前,ja-Hrkt,びほくちいきじむしょまえ
庄原小学校前,ja,庄原小学校前
庄原小学校前,ja-Hrkt,しようばらしようがつこうまえ
幼稚園入口,ja,幼稚園入口
幼稚園入口,ja-Hrkt,ようちえんいりぐち
中本町,ja,中本町
中本町,ja-Hrkt,なかほんまち
実業高校入口,ja,実業高校入口
実業高校入口,ja-Hrkt,こうこういりぐち
実業高校入口,en,Jitsugyo Koko-iriguchi (Jitsugyo High School)
実業高校入口,ko,지쓰교 고등학교
実業高校入口,zh-cn,实业高中入口
実業高校入口,zh-tw,實業高中入口
西原,ja,西原
西原,ja-Hrkt,にしはら
西原,en,Nishihara
西原,ko,니시하라
西原,zh-cn,西原
西原,zh-tw,西原
上野公園東,ja,上野公園東
上野公園東,ja-Hrkt,うえのこうえんひがし
美湯ハイツ入口,ja,美湯ハイツ入口
美湯ハイツ入口,ja-Hrkt,みとうはいついりぐち
下本町,ja,下本町
下本町,ja-Hrkt,しもほんまち
市役所本庁舎前,ja,市役所本庁舎前
市役所本庁舎前,ja-Hrkt,しやくしょほんちょうしゃまえ
新庄西,ja,新庄西
新庄西,ja-Hrkt,しんじょうにし
消防署北,ja,消防署北
消防署北,ja-Hrkt,しょうぼうしょきた
鳥落,ja,鳥落
鳥落,ja-Hrkt,とりおち
庄原大橋南,ja,庄原大橋南
庄原大橋南,ja-Hrkt,しょうばらおおはしみなみ
庄原市ふれあいＣ前,ja,庄原市ふれあいＣ前
庄原市ふれあいＣ前,ja-Hrkt,しょうばらしふれあいせんたーまえ
三次工業団地,ja,三次工業団地
三次工業団地,ja-Hrkt,みよしこうぎようだんち
三次工業団地,en,Miyoshi Kogyodanchi
三次工業団地,ko,미요시 코교 단치
三次工業団地,zh-cn,三次工业团地
三次工業団地,zh-tw,三次工業團地
ＭＥＣ前,ja,ＭＥＣ前
ＭＥＣ前,ja-Hrkt,えむいーしーまえ
ＭＥＣ前,en,MEC-mae
ＭＥＣ前,ko,MEC 마에
ＭＥＣ前,zh-cn,MEC前
ＭＥＣ前,zh-tw,MEC前
東酒屋,ja,東酒屋
東酒屋,ja-Hrkt,ひがしさけや
東酒屋,en,Higashi-sakeya
東酒屋,ko,히가시사케야
東酒屋,zh-cn,东酒屋
東酒屋,zh-tw,東酒屋
三次中央病院,ja,三次中央病院
三次中央病院,ja-Hrkt,みよしちゆうおうびよういん
三次中央病院,en,Miyoshi Chuo Byoin (Miyoshi Central Hospital)
三次中央病院,ko,미요시 추오병원
三次中央病院,zh-cn,三次中央医院
三次中央病院,zh-tw,三次中央醫院
門田口,ja,門田口
門田口,ja-Hrkt,もんでんぐち
門田口,en,Monden-guchi
門田口,ko,몬덴 구치
門田口,zh-cn,门田口
門田口,zh-tw,門田口
成光団地入口,ja,成光団地入口
成光団地入口,ja-Hrkt,なるみつだんちいりぐち
成光団地入口,en,Narumitsu Danchi-iriguchi
成光団地入口,ko,나루미쓰 단치 이리구치
成光団地入口,zh-cn,成光团地入口
成光団地入口,zh-tw,成光團地入口
十日市南三丁目,ja,十日市南三丁目
十日市南三丁目,ja-Hrkt,とおかいちみなみさんちょうめ
十日市南三丁目,en,Miyoshi Royal Hotel-mae
十日市南三丁目,ko,미요시 로얄 호텔 마에
十日市南三丁目,zh-cn,三次皇家酒店前
十日市南三丁目,zh-tw,三次皇家酒店前
十日市南,ja,十日市南
十日市南,ja-Hrkt,とおかいちみなみ
十日市南,en,Tokaichi-minami
十日市南,ko,도카이치 미나미
十日市南,zh-cn,十日市南
十日市南,zh-tw,十日市南
三次太才町,ja,三次太才町
三次太才町,ja-Hrkt,みよしだざいちよう
三次太才町,en,Miyoshi Dazaicho
三次太才町,ko,미요시 다자이초
三次太才町,zh-cn,三次太才町
三次太才町,zh-tw,三次太才町
太才神社,ja,太才神社
太才神社,ja-Hrkt,だざいじんじや
太才神社,en,Dazai Jinja (Dazai Jinja Shrine)
太才神社,ko,다자이진자 신사
太才神社,zh-cn,太才神社
太才神社,zh-tw,太才神社
山家入口,ja,山家入口
山家入口,ja-Hrkt,やまがいりぐち
山家入口,en,Yamaga-iriguchi
山家入口,ko,야마가 이리구치
山家入口,zh-cn,山家入口
山家入口,zh-tw,山家入口
河内農協前,ja,河内農協前
河内農協前,ja-Hrkt,こうちのうきようまえ
河内農協前,en,Kochi Nokyo-mae
河内農協前,ko,고치 노쿄 마에
河内農協前,zh-cn,河内农协前
河内農協前,zh-tw,河內農協前
河内小学校前,ja,河内小学校前
河内小学校前,ja-Hrkt,こうちしようがつこうまえ
河内小学校前,en,Kochi Shogakko-mae (Kochi Elementary School)
河内小学校前,ko,고치 초등학교
河内小学校前,zh-cn,河内小学前
河内小学校前,zh-tw,河內小學前
西河内,ja,西河内
西河内,ja-Hrkt,にしごうち
西河内,en,Nishi-gochi
西河内,ko,니시고치
西河内,zh-cn,西河内
西河内,zh-tw,西河內
横路橋,ja,横路橋
横路橋,ja-Hrkt,よころばし
横路橋,en,Yokorobashi
横路橋,ko,요코로바시
横路橋,zh-cn,横路桥
横路橋,zh-tw,橫路橋
君田別,ja,君田別
君田別,ja-Hrkt,きみたわかれ
君田別,en,Kimita-wakare
君田別,ko,기미타 와카레
君田別,zh-cn,君田别
君田別,zh-tw,君田別
中川木材前,ja,中川木材前
中川木材前,ja-Hrkt,なかがわもくざいまえ
中川木材前,en,Nakagawa Mokuzai-mae
中川木材前,ko,나카가와 모쿠자이 마에
中川木材前,zh-cn,中川木材前
中川木材前,zh-tw,中川木材前
防地,ja,防地
防地,ja-Hrkt,ぼうじ
防地,en,Boji
防地,ko,보지
防地,zh-cn,防地
防地,zh-tw,防地
藤兼,ja,藤兼
藤兼,ja-Hrkt,ふじがね
藤兼,en,Fujigane
藤兼,ko,후지가네
藤兼,zh-cn,藤兼
藤兼,zh-tw,藤兼
上藤兼,ja,上藤兼
上藤兼,ja-Hrkt,かみふじがね
上藤兼,en,Kami-fujigane
上藤兼,ko,가미후지가네
上藤兼,zh-cn,上藤兼
上藤兼,zh-tw,上藤兼
石原口,ja,石原口
石原口,ja-Hrkt,いしはらぐち
石原口,en,Ishihara-guchi
石原口,ko,이시하라 구치
石原口,zh-cn,石原口
石原口,zh-tw,石原口
東入君,ja,東入君
東入君,ja-Hrkt,ひがしいりぎみ
東入君,en,Higashi-irigimi
東入君,ko,히가시이리기미
東入君,zh-cn,东入君
東入君,zh-tw,東入君
松が瀬,ja,松が瀬
松が瀬,ja-Hrkt,まつがせ
松が瀬,en,Matsugase
松が瀬,ko,마쓰가세
松が瀬,zh-cn,松濑
松が瀬,zh-tw,松瀨
君田支所前,ja,君田支所前
君田支所前,ja-Hrkt,きみたししょまえ
君田支所前,en,Kimita Shisho-mae (Kimita Branch)
君田支所前,ko,기미타 지소
君田支所前,zh-cn,君田支所前
君田支所前,zh-tw,君田支所前
君田診療所前,ja,君田診療所前
君田診療所前,ja-Hrkt,きみたしんりようしよまえ
君田診療所前,en,Kimita Shinryosho-mae (Kimita Clinic)
君田診療所前,ko,기미타 진료소
君田診療所前,zh-cn,君田诊疗所前
君田診療所前,zh-tw,君田診療所前
君田局前,ja,君田局前
君田局前,ja-Hrkt,一本柱
君田局前,en,Kimitakyoku-mae
君田局前,ko,기미타쿄쿠 마에
君田局前,zh-cn,君田局前
君田局前,zh-tw,君田局前
鋳原,ja,鋳原
鋳原,ja-Hrkt,いばら
鋳原,en,Ibara
鋳原,ko,이바라
鋳原,zh-cn,铸原
鋳原,zh-tw,鑄原
吉尾口,ja,吉尾口
吉尾口,ja-Hrkt,よしびぐち
吉尾口,en,Yoshibi-guchi
吉尾口,ko,요시비 구치
吉尾口,zh-cn,吉尾口
吉尾口,zh-tw,吉尾口
櫃田口,ja,櫃田口
櫃田口,ja-Hrkt,ひつたぐち
櫃田口,en,Hitsuta-guchi
櫃田口,ko,히쓰타 구치
櫃田口,zh-cn,櫃田口
櫃田口,zh-tw,櫃田口
下泉吉田,ja,下泉吉田
下泉吉田,ja-Hrkt,しもいずみよしだ
下泉吉田,en,Shimo-izumiyoshida
下泉吉田,ko,시모이즈미요시다
下泉吉田,zh-cn,下泉吉田
下泉吉田,zh-tw,下泉吉田
泉吉田,ja,泉吉田
泉吉田,ja-Hrkt,いずみよしだ
泉吉田,en,Izumiyoshida
泉吉田,ko,이즈미요시다
泉吉田,zh-cn,泉吉田
泉吉田,zh-tw,泉吉田
中泉吉田,ja,中泉吉田
中泉吉田,ja-Hrkt,なかいずみよしだ
中泉吉田,en,Naka-izumiyoshida
中泉吉田,ko,나카이즈미요시다
中泉吉田,zh-cn,中泉吉田
中泉吉田,zh-tw,中泉吉田
上泉吉田,ja,上泉吉田
上泉吉田,ja-Hrkt,かみいずみよしだ
上泉吉田,en,Kami-izumiyoshida
上泉吉田,ko,가미이즈미요시다
上泉吉田,zh-cn,上泉吉田
上泉吉田,zh-tw,上泉吉田
新業峠,ja,新業峠
新業峠,ja-Hrkt,しんぎようだお
新業峠,en,Shingyo-dao
新業峠,ko,신교다오
新業峠,zh-cn,新业峠
新業峠,zh-tw,新業峠
上大月,ja,上大月
上大月,ja-Hrkt,かみおおつき
上大月,en,Kami-otsuki
上大月,ko,가미오쓰키
上大月,zh-cn,上大月
上大月,zh-tw,上大月
上大月車庫,ja,上大月車庫
上大月車庫,ja-Hrkt,かみおおつきしやこ
上大月車庫,en,Kami-otsuki Shako (Kami-otsuki Depot)
上大月車庫,ko,가미오쓰키 샤코
上大月車庫,zh-cn,上大月车库
上大月車庫,zh-tw,上大月車庫
下高小学校,ja,下高小学校
下高小学校,ja-Hrkt,しもたかしようがつこうまえ
下高小学校,en,Shimotaka Shogakko mae
下高小学校,ko,시모타카 초등학교
下高小学校,zh-cn,下高小学前
下高小学校,zh-tw,下高小學前
下高小学校前,ja,下高小学校前
下高小学校前,ja-Hrkt,しもたかしようがつこうまえ
下高小学校前,en,Shimotaka Shogakko mae
下高小学校前,ko,시모타카 초등학교
下高小学校前,zh-cn,下高小学前
下高小学校前,zh-tw,下高小學前
口和診療所,ja,口和診療所
口和診療所,ja-Hrkt,くちわしんりようしよ
口和診療所,en,Kuchiwa Shinryosho (Kuchiwa Clinic)
口和診療所,ko,구치와 진료소
口和診療所,zh-cn,口和诊疗所
口和診療所,zh-tw,口和診療所
大合戦橋,ja,大合戦橋
大合戦橋,ja-Hrkt,おんがせばし
大合戦橋,en,Ongasebashi
大合戦橋,ko,온가세바시
大合戦橋,zh-cn,大合战桥
大合戦橋,zh-tw,大合戰橋
口和支所前,ja,口和支所前
口和支所前,ja-Hrkt,くちわししょまえ
口和支所前,en,Kuchiwa Shisho-mae (Kuchiwa Branch-mae)
口和支所前,ko,구치와 지소
口和支所前,zh-cn,口和支所前
口和支所前,zh-tw,口和支所前
上日南,ja,上日南
上日南,ja-Hrkt,かみひな
上日南,en,Kamihina
上日南,ko,가미히나
上日南,zh-cn,上日南
上日南,zh-tw,上日南
下宮内,ja,下宮内
下宮内,ja-Hrkt,しもみやうち
下宮内,en,Shimo-miyauchi
下宮内,ko,시모미야우치
下宮内,zh-cn,下宫内
下宮内,zh-tw,下宮內
一日市別,ja,一日市別
一日市別,ja-Hrkt,ひていちわかれ
一日市別,en,Hiteichi-wakare
一日市別,ko,히테이치 와카레
一日市別,zh-cn,一日市别
一日市別,zh-tw,一日市別
口和支所,ja,口和支所
口和支所,ja-Hrkt,くちわししょ
口和支所,en,Kuchiwa Shisho (Kuchiwa Branch)
口和支所,ko,구치와 지소
口和支所,zh-cn,口和支所
口和支所,zh-tw,口和支所
運動公園入口,ja,運動公園入口
運動公園入口,ja-Hrkt,うんどうこうえんいりぐち
運動公園入口,en,Undo Koen-iriguchi (Sports Park Entrance)
運動公園入口,ko,운동 공원
運動公園入口,zh-cn,运动公园入口
運動公園入口,zh-tw,運動公園入口
向泉,ja,向泉
向泉,ja-Hrkt,むこういずみ
向泉,en,Muko-izumi
向泉,ko,무코이즈미
向泉,zh-cn,向泉
向泉,zh-tw,向泉
口和中学校前,ja,口和中学校前
口和中学校前,ja-Hrkt,くちわちゅうがつこうまえ
口和中学校前,en,Kuchiwa Chugakko-mae (Kuchiwa Junior High School)
口和中学校前,ko,구치와 중학교
口和中学校前,zh-cn,口和中学前
口和中学校前,zh-tw,口和中學前
大塩口,ja,大塩口
大塩口,ja-Hrkt,おおじおぐち
大塩口,en,Ojio-guchi
大塩口,ko,오지오 구치
大塩口,zh-cn,大盐口
大塩口,zh-tw,大鹽口
河内神社前,ja,河内神社前
河内神社前,ja-Hrkt,こうちじんじやまえ
河内神社前,en,Kochi Jinja-mae (Kochi Jinja Shrine)
河内神社前,ko,고치진자 신사
河内神社前,zh-cn,河内神社前
河内神社前,zh-tw,河內神社前
穴笠,ja,穴笠
穴笠,ja-Hrkt,あながさ
穴笠,en,Anagasa
穴笠,ko,아나가사
穴笠,zh-cn,穴笠
穴笠,zh-tw,穴笠
木呂田,ja,木呂田
木呂田,ja-Hrkt,きろだ
木呂田,en,Kiroda
木呂田,ko,기로다
木呂田,zh-cn,木吕田
木呂田,zh-tw,木呂田
森原,ja,森原
森原,ja-Hrkt,もりばら
森原,en,Moribara
森原,ko,모리바라
森原,zh-cn,森原
森原,zh-tw,森原
下金田,ja,下金田
下金田,ja-Hrkt,しもきんで
下金田,en,Shimo-kinde
下金田,ko,시모킨데
下金田,zh-cn,下金田
下金田,zh-tw,下金田
塩谷口,ja,塩谷口
塩谷口,ja-Hrkt,しおだにぐち
塩谷口,en,Shiodani-guchi
塩谷口,ko,시오다니 구치
塩谷口,zh-cn,盐谷口
塩谷口,zh-tw,鹽谷口
金田,ja,金田
金田,ja-Hrkt,きんで
金田,en,Kinde
金田,ko,긴데
金田,zh-cn,金田
金田,zh-tw,金田
倉庫前,ja,倉庫前
倉庫前,ja-Hrkt,そうこまえ(くちわ)
倉庫前,en,Soko-mae
倉庫前,ko,소코 마에
倉庫前,zh-cn,仓库前
倉庫前,zh-tw,倉庫前
常定口,ja,常定口
常定口,ja-Hrkt,つねさだぐち
常定口,en,Tsunesada-guchi
常定口,ko,쓰네사다 구치
常定口,zh-cn,常定口
常定口,zh-tw,常定口
友広前,ja,友広前
友広前,ja-Hrkt,ともひろまえ
友広前,en,Tomohiro-mae
友広前,ko,도모히로 마에
友広前,zh-cn,友广前
友広前,zh-tw,友廣前
井上前,ja,井上前
井上前,ja-Hrkt,いのうえまえ
井上前,en,Inoue-mae
井上前,ko,이노우에 마에
井上前,zh-cn,井上前
井上前,zh-tw,井上前
口南学校前,ja,口南学校前
口南学校前,ja-Hrkt,こうなんがつこうまえ
口南学校前,en,Konan Gakko-mae (Konan School)
口南学校前,ko,고난 갓코 마에
口南学校前,zh-cn,口南学校前
口南学校前,zh-tw,口南學校前
湯木市場,ja,湯木市場
湯木市場,ja-Hrkt,ゆきいちば
湯木市場,en,Yuki Ichiba
湯木市場,ko,유키 이치바
湯木市場,zh-cn,汤木市场
湯木市場,zh-tw,湯木市場
湯木倉庫前,ja,湯木倉庫前
湯木倉庫前,ja-Hrkt,ゆきそうこまえ
湯木倉庫前,en,Yuki Soko-mae
湯木倉庫前,ko,유키 소코 마에
湯木倉庫前,zh-cn,汤木仓库前
湯木倉庫前,zh-tw,湯木倉庫前
湯木車庫,ja,湯木車庫
湯木車庫,ja-Hrkt,ゆきしやこ
湯木車庫,en,Yuki Shako (Yuki Depot)
湯木車庫,ko,유키 차고
湯木車庫,zh-cn,汤木车库
湯木車庫,zh-tw,湯木車庫
尾関公園,ja,尾関公園
尾関公園,ja-Hrkt,おぜきこうえん
尾関公園,en,Ozeki Koen (Ozeki Park)
尾関公園,ko,오제키 공원
尾関公園,zh-cn,尾关公园
尾関公園,zh-tw,尾關公園
中所,ja,中所
中所,ja-Hrkt,なかぞ
中所,en,Nakazo
中所,ko,나카조
中所,zh-cn,中所
中所,zh-tw,中所
日山橋,ja,日山橋
日山橋,ja-Hrkt,ひやまばし
日山橋,en,Hiyamabashi
日山橋,ko,히야마바시
日山橋,zh-cn,日山桥
日山橋,zh-tw,日山橋
郷川,ja,郷川
郷川,ja-Hrkt,ごうがわ
郷川,en,Gogawa
郷川,ko,고가와
郷川,zh-cn,乡川
郷川,zh-tw,鄉川
下三原,ja,下三原
下三原,ja-Hrkt,しもみはら
下三原,en,Shimo-mihara
下三原,ko,시모미하라
下三原,zh-cn,下三原
下三原,zh-tw,下三原
宇遠木,ja,宇遠木
宇遠木,ja-Hrkt,うどき
宇遠木,en,Udoki
宇遠木,ko,우도키
宇遠木,zh-cn,宇远木
宇遠木,zh-tw,宇遠木
小松原,ja,小松原
小松原,ja-Hrkt,こまつばら
小松原,en,Komatsubara
小松原,ko,고마쓰바라
小松原,zh-cn,小松原
小松原,zh-tw,小松原
山家口,ja,山家口
山家口,ja-Hrkt,やまがぐち
山家口,en,Yamaga-guchi
山家口,ko,야마가 구치
山家口,zh-cn,山家口
山家口,zh-tw,山家口
河戸,ja,河戸
河戸,ja-Hrkt,こうど
河戸,en,Kodo
河戸,ko,고도
河戸,zh-cn,河户
河戸,zh-tw,河戶
大谷,ja,大谷
大谷,ja-Hrkt,おおたに
大谷,en,Otani
大谷,ko,오타니
大谷,zh-cn,大谷
大谷,zh-tw,大谷
伊木谷,ja,伊木谷
伊木谷,ja-Hrkt,いきだに
伊木谷,en,Ikidani
伊木谷,ko,이키다니
伊木谷,zh-cn,伊木谷
伊木谷,zh-tw,伊木谷
下布野,ja,下布野
下布野,ja-Hrkt,しもふの
下布野,en,Shimofuno
下布野,ko,시모후노
下布野,zh-cn,下布野
下布野,zh-tw,下布野
柳田橋,ja,柳田橋
柳田橋,ja-Hrkt,やなぎだばし
柳田橋,en,Yanagidabashi
柳田橋,ko,야나기다바시
柳田橋,zh-cn,柳田桥
柳田橋,zh-tw,柳田橋
二井殿,ja,二井殿
二井殿,ja-Hrkt,にいどの
二井殿,en,Niidono
二井殿,ko,니이도노
二井殿,zh-cn,二井殿
二井殿,zh-tw,二井殿
上布野,ja,上布野
上布野,ja-Hrkt,かみふの
上布野,en,Kamifuno
上布野,ko,가미후노
上布野,zh-cn,上布野
上布野,zh-tw,上布野
便坂口,ja,便坂口
便坂口,ja-Hrkt,びんざかぐち
便坂口,en,Binzaka-guchi
便坂口,ko,빈자카 구치
便坂口,zh-cn,便坂口
便坂口,zh-tw,便阪口
便坂,ja,便坂
便坂,ja-Hrkt,びんざか
便坂,en,Binzaka
便坂,ko,빈자카
便坂,zh-cn,便坂
便坂,zh-tw,便阪
常盤橋,ja,常盤橋
常盤橋,ja-Hrkt,ときわばし
常盤橋,en,Tokiwabashi
常盤橋,ko,도키와바시
常盤橋,zh-cn,常盘桥
常盤橋,zh-tw,常盤橋
湯谷橋,ja,湯谷橋
湯谷橋,ja-Hrkt,ゆだにばし
湯谷橋,en,Yudanibashi
湯谷橋,ko,유다니바시
湯谷橋,zh-cn,汤谷桥
湯谷橋,zh-tw,湯谷橋
開明橋,ja,開明橋
開明橋,ja-Hrkt,かいめいばし
開明橋,en,Kaimeibashi
開明橋,ko,가이메이바시
開明橋,zh-cn,开明桥
開明橋,zh-tw,開明橋
下ケ原,ja,下ケ原
下ケ原,ja-Hrkt,しもがはら
下ケ原,en,Shimogahara
下ケ原,ko,시모가하라
下ケ原,zh-cn,下原
下ケ原,zh-tw,下原
明谷,ja,明谷
明谷,ja-Hrkt,あきだに
明谷,en,Akidani
明谷,ko,아키다니
明谷,zh-cn,明谷
明谷,zh-tw,明谷
宗貞,ja,宗貞
宗貞,ja-Hrkt,むねさだ
宗貞,en,Munesada
宗貞,ko,무네사다
宗貞,zh-cn,宗贞
宗貞,zh-tw,宗貞
奥の迫,ja,奥の迫
奥の迫,ja-Hrkt,おくのさこ
奥の迫,en,Okunosako
奥の迫,ko,오쿠노사코
奥の迫,zh-cn,奥之迫
奥の迫,zh-tw,奧之迫
天狗橋,ja,天狗橋
天狗橋,ja-Hrkt,てんぐばし
天狗橋,en,Tengubashi
天狗橋,ko,덴구바시
天狗橋,zh-cn,天狗桥
天狗橋,zh-tw,天狗橋
石貝,ja,石貝
石貝,ja-Hrkt,いしがい
石貝,en,Ishigai
石貝,ko,이시가이
石貝,zh-cn,石贝
石貝,zh-tw,石貝
吉谷口,ja,吉谷口
吉谷口,ja-Hrkt,よしだにぐち
吉谷口,en,Yoshidani-guchi
吉谷口,ko,요시다니 구치
吉谷口,zh-cn,吉谷口
吉谷口,zh-tw,吉谷口
坂根下,ja,坂根下
坂根下,ja-Hrkt,さかねした
坂根下,en,Sakane-shita
坂根下,ko,사카네 시타
坂根下,zh-cn,坂根下
坂根下,zh-tw,阪根下
室下,ja,室下
室下,ja-Hrkt,むろしも
室下,en,Muroshimo
室下,ko,무로시모
室下,zh-cn,室下
室下,zh-tw,室下
横谷,ja,横谷
横谷,ja-Hrkt,よこたに
横谷,en,Yokotani
横谷,ko,요코타니
横谷,zh-cn,横谷
横谷,zh-tw,橫谷
北ノ上,ja,北ノ上
北ノ上,ja-Hrkt,きたのかみ
北ノ上,en,Kitanokami
北ノ上,ko,기타노카미
北ノ上,zh-cn,北之上
北ノ上,zh-tw,北之上
陣屋,ja,陣屋
陣屋,ja-Hrkt,じんや
陣屋,en,Jinya
陣屋,ko,진야
陣屋,zh-cn,阵屋
陣屋,zh-tw,陣屋
栗屋谷,ja,栗屋谷
栗屋谷,ja-Hrkt,くりくりやだに
栗屋谷,en,Kuriyadani
栗屋谷,ko,구리야다니
栗屋谷,zh-cn,栗屋谷
栗屋谷,zh-tw,栗屋谷
保育所前,ja,保育所前
保育所前,ja-Hrkt,ほいくしよまえ
保育所前,en,Hoikusho-mae (Nursery)
保育所前,ko,보육소
保育所前,zh-cn,保育所前
保育所前,zh-tw,保育所前
呑谷,ja,呑谷
呑谷,ja-Hrkt,のんだに
呑谷,en,Nondani
呑谷,ko,논다니
呑谷,zh-cn,吞谷
呑谷,zh-tw,吞谷
板屋橋,ja,板屋橋
板屋橋,ja-Hrkt,いたやばし
板屋橋,en,Itayabashi
板屋橋,ko,이타야바시
板屋橋,zh-cn,板屋桥
板屋橋,zh-tw,板屋橋
赤名上町,ja,赤名上町
赤名上町,ja-Hrkt,あかなかみまち
赤名上町,en,Akana-kamimachi
赤名上町,ko,아카나 카미마치
赤名上町,zh-cn,赤名上町
赤名上町,zh-tw,赤名上町
赤名,ja,赤名
赤名,ja-Hrkt,あかな
赤名,en,Akana
赤名,ko,아카나
赤名,zh-cn,赤名
赤名,zh-tw,赤名
作木別,ja,作木別
作木別,ja-Hrkt,さくぎわかれ
作木別,en,Sakugi-wakare
作木別,ko,사쿠기 와카레
作木別,zh-cn,作木别
作木別,zh-tw,作木別
上郷橋,ja,上郷橋
上郷橋,ja-Hrkt,かみごうばし
上郷橋,en,Kamigobashi
上郷橋,ko,가미고바시
上郷橋,zh-cn,上乡桥
上郷橋,zh-tw,上鄉橋
西野口,ja,西野口
西野口,ja-Hrkt,にしのぐち
西野口,en,Nishino-guchi
西野口,ko,니시노 구치
西野口,zh-cn,西野口
西野口,zh-tw,西野口
上作木,ja,上作木
上作木,ja-Hrkt,かみさくぎ
上作木,en,Kami-sakugi
上作木,ko,가미사쿠기
上作木,zh-cn,上作木
上作木,zh-tw,上作木
小谷口,ja,小谷口
小谷口,ja-Hrkt,こだにぐち
小谷口,en,Kodani-guchi
小谷口,ko,고다니 구치
小谷口,zh-cn,小谷口
小谷口,zh-tw,小谷口
中野郷,ja,中野郷
中野郷,ja-Hrkt,なかのごう
中野郷,en,Nakanogo
中野郷,ko,나카노고
中野郷,zh-cn,中野乡
中野郷,zh-tw,中野鄉
学校前,ja,学校前
学校前,ja-Hrkt,がつこうまえ
学校前,en,Gakko-mae
学校前,ko,갓코 마에
学校前,zh-cn,学校前
学校前,zh-tw,學校前
東光坊,ja,東光坊
東光坊,ja-Hrkt,とうこうぼう
東光坊,en,Tokobo
東光坊,ko,도코보
東光坊,zh-cn,东光坊
東光坊,zh-tw,東光坊
作木中学校前,ja,作木中学校前
作木中学校前,ja-Hrkt,さくぎちゆうがつこうまえ
作木中学校前,en,Sakugi Chugakko-mae (Sakugi Junior High School)
作木中学校前,ko,사쿠기 중학교
作木中学校前,zh-cn,作木中学前
作木中学校前,zh-tw,作木中學前
作木支所前,ja,作木支所前
作木支所前,ja-Hrkt,さくぎししよまえ
