region_id,region_nm,admin_area_m2,uncovered_area_m2,uncovered_ratio,population,pop_density,bus_stop_cnt,subway_cnt,pop_norm,unc_norm,bus_sub_inv_norm,vulnerability_score,rank
11060860,답십리2동,875076.3166100872,6650.405707855369,0.0075998008192222,27728.0,31686.379203375083,20,0.0,0.6423139389980971,0.0087537163926433,0.819047619047619,0.4851380405646587,143
11100570,방학3동,1949549.8755562657,754143.659759579,0.3868296314011453,25468.0,13063.528314572208,26,0.0,0.2620567307459152,0.4455638991210988,0.7619047619047619,0.4849433792846861,144
11060910,답십리1동,787641.37172956,0.0,0.0,27700.0,35168.28977530009,27,0.0,0.713410550433677,0.0,0.7523809523809524,0.4837111959288277,145
11210780,은천동,775637.200816825,0.0,0.0,31974.0,41222.88096332682,40,0.0,0.8370383427633454,0.0,0.6285714285714286,0.4836512245404755,146
11150720,신정4동,996421.1641805082,0.0,0.0,31780.0,31894.143904637946,18,2.0,0.6465562553731408,0.0,0.819047619047619,0.4836492785588507,147
11100610,창3동,654987.3379620912,109771.5557354918,0.1675934012358649,12864.0,19640.07432574908,14,0.0,0.3963422405792003,0.193039941255642,0.8761904761904762,0.4836389771483551,148
11160660,가양3동,472283.6323139591,4404.081631124875,0.0093250778341545,13471.0,28523.114243868,14,0.0,0.5777237046861562,0.0107409508013746,0.8761904761904762,0.4833361934537423,149
11110730,상계9동,718979.2183847337,55839.77088809863,0.0776653475653286,19039.0,26480.59848346273,18,0.0,0.5360178807228781,0.0894576637328944,0.8380952380952381,0.4829783582418335,150
11220550,잠원동,1755541.3395059109,382432.5722416893,0.2178431026576242,35051.0,19965.92117270502,20,1.0,0.4029956586343135,0.2509193048763986,0.8095238095238095,0.4829347951013921,151
11150520,목2동,1020612.223896956,40685.03592161718,0.0398633633509418,28100.0,27532.494067832093,16,0.0,0.5574963794056759,0.0459160161603746,0.8571428571428572,0.4819832333939396,152
11020700,다산동,523575.8744234821,6821.853419825644,0.0130293501917698,13481.0,25747.93961781404,8,1.0,0.5210578288749469,0.0150076612627406,0.923809523809524,0.4817587546025798,153
11160710,방화2동,6153143.014471741,3784780.7334232414,0.6150971502729118,23088.0,3752.228730211328,33,2.0,0.0719306965371768,0.708490411195174,0.6761904761904762,0.4806818226945329,154
11200550,상도3동,636904.3291425414,0.0,0.0,23836.0,37424.77309282889,33,0.0,0.759485345958514,0.0,0.6952380952380952,0.480058735594881,155
11080580,돈암1동,488925.3573494421,0.0,0.0,13831.0,28288.571644106363,14,0.0,0.5729346144048614,0.0,0.8761904761904762,0.4782112798964614,156
11240550,마천1동,574808.5094797261,15241.996190170858,0.026516650221422,15315.0,26643.65566519188,13,1.0,0.5393473209401691,0.030542805165913,0.8761904761904762,0.4772065987578643,157
11160740,우장산동,1260678.0105633568,4612.622237940175,0.0036588424635715,43933.0,34848.70810141897,28,1.0,0.7068850600109586,0.0042143827204597,0.7333333333333334,0.476662816101368,158
11190650,신길3동,519701.8581685552,0.0,0.0,16997.0,32705.29002897533,24,0.0,0.6631189268226859,0.0,0.780952380952381,0.4765435315657721,159
11190630,신길1동,722392.2690660178,35279.566269382216,0.0488371315421124,20279.0,28072.005845548087,20,0.0,0.5685125897398736,0.056252316227627,0.819047619047619,0.4764581332549895,160
