trans_id,lang,translation
桧山白木分れ,ja-Hrkt,ひやましらきわかれ
白木分れ草田,ja,白木分れ草田
白木分れ草田,ja-Hrkt,しらきわかれそうだ
草田登尾口,ja,草田登尾口
草田登尾口,ja-Hrkt,そうだのぼりょうぐち
矢口駅前,ja,矢口駅前
矢口駅前,ja-Hrkt,やぐちえきまえ
矢口駅前,en,Yaguchi Sta.
矢口駅前,ko,야구치 역
矢口駅前,zh-cn,矢口站前
矢口駅前,zh-tw,矢口站前
安佐大橋,ja,安佐大橋
安佐大橋,ja-Hrkt,あさおおはし
安佐大橋,en,Asa-ohashi
安佐大橋,ko,아사 오하시
安佐大橋,zh-cn,安佐大桥
安佐大橋,zh-tw,安佐大橋
中調子,ja,中調子
中調子,ja-Hrkt,なかぢょうし
中調子,en,Naka-joshi
中調子,ko,나카조시
中調子,zh-cn,中调子
中調子,zh-tw,中調子
下調子,ja,下調子
下調子,ja-Hrkt,しもぢょうし
下調子,en,Shimo-joshi
下調子,ko,시모조시
下調子,zh-cn,下调子
下調子,zh-tw,下調子
川内一丁目,ja,川内一丁目
川内一丁目,ja-Hrkt,かわうちいっちょうめ
川内一丁目,en,Kawauchi-itchome (Kawauchi 1)
川内一丁目,ko,가와우치 1초메
川内一丁目,zh-cn,川内一丁目
川内一丁目,zh-tw,川內一丁目
小瀬大橋,ja,小瀬大橋
小瀬大橋,ja-Hrkt,こぜおおはし
小瀬大橋,en,Koze-ohashi
小瀬大橋,ko,고제 오하시
小瀬大橋,zh-cn,小濑大桥
小瀬大橋,zh-tw,小瀨大橋
上古市,ja,上古市
上古市,ja-Hrkt,かみふるいち
上古市,en,Kami-furuichi
上古市,ko,가미후루이치
上古市,zh-cn,上古市
上古市,zh-tw,上古市
中古市,ja,中古市
中古市,ja-Hrkt,なかふるいち
中古市,en,Naka-furuichi
中古市,ko,나카후루이치
中古市,zh-cn,中古市
中古市,zh-tw,中古市
古市橋駅前,ja,古市橋駅前
古市橋駅前,ja-Hrkt,ふるいちばしえきまえ
古市橋駅前,en,Furuichibashi Sta.
古市橋駅前,ko,후루이치바시 역
古市橋駅前,zh-cn,古市桥站前
古市橋駅前,zh-tw,古市橋站前
広島経済大学入口,ja,広島経済大学入口
広島経済大学入口,ja-Hrkt,ひろしまけいざいだいがくいりぐち
広島経済大学入口,en,Hiroshima Keizai Daigaku-iriguchi (Hiroshima Univ. of Economics)
広島経済大学入口,ko,히로시마 경제대학
広島経済大学入口,zh-cn,广岛经济大学入口
広島経済大学入口,zh-tw,廣島經濟大學入口
上祇園,ja,上祇園
上祇園,ja-Hrkt,かみぎおん
上祇園,en,Kami-gion
上祇園,ko,가미기온
上祇園,zh-cn,上祇园
上祇園,zh-tw,上祇園
中祇園,ja,中祇園
中祇園,ja-Hrkt,なかぎおん
中祇園,en,Naka-gion
中祇園,ko,나카기온
中祇園,zh-cn,中祇园
中祇園,zh-tw,中祇園
下祇園,ja,下祇園
下祇園,ja-Hrkt,しもぎおん
下祇園,en,Shimo-gion
下祇園,ko,시모기온
下祇園,zh-cn,下祇园
下祇園,zh-tw,下祇園
安芸山本,ja,安芸山本
安芸山本,ja-Hrkt,あきやまもと
安芸山本,en,Aki Yamamoto
安芸山本,ko,아키 야마모토
安芸山本,zh-cn,安艺山本
安芸山本,zh-tw,安藝山本
長束,ja,長束
長束,ja-Hrkt,ながつか
長束,en,Nagatsuka
長束,ko,나가쓰카
長束,zh-cn,长束
長束,zh-tw,長束
新庄橋北,ja,新庄橋北
新庄橋北,ja-Hrkt,しんじょうばしきた
新庄橋北,en,Shinjobashi-kita
新庄橋北,ko,신조바시 키타
新庄橋北,zh-cn,新庄桥北
新庄橋北,zh-tw,新莊橋北
新庄橋,ja,新庄橋
新庄橋,ja-Hrkt,しんじょうばし
新庄橋,en,Shinjobashi
新庄橋,ko,신조바시
新庄橋,zh-cn,新庄桥
新庄橋,zh-tw,新莊橋
三篠北町中央,ja,三篠北町中央
三篠北町中央,ja-Hrkt,みささきたまちちゅうおう
三篠北町中央,en,Misasa-kitamachi-chuo
三篠北町中央,ko,미사사 키타마치 추오
三篠北町中央,zh-cn,三筱北町中央
三篠北町中央,zh-tw,三筱北町中央
三滝口,ja,三滝口
三滝口,ja-Hrkt,みたきぐち
三滝口,en,Mitaki-guchi
三滝口,ko,미타키 구치
三滝口,zh-cn,三泷口
三滝口,zh-tw,三瀧口
三篠金星街,ja,三篠金星街
三篠金星街,ja-Hrkt,みささきんせいがい
三篠金星街,en,Misasa Kinseigai
三篠金星街,ko,미사사 킨세이가이
三篠金星街,zh-cn,三筱金星街
三篠金星街,zh-tw,三筱金星街
上原,ja,上原
上原,ja-Hrkt,ウエバラ
上原,en,Uebara
上原,ko,우에바라
上原,zh-cn,上原
上原,zh-tw,上原
可部東四丁目,ja,可部東四丁目
可部東四丁目,ja-Hrkt,かべひがしよんちょうめ
可部東四丁目,en,Kabe-higashi-yonchome (Kabe-higashi 4)
可部東四丁目,ko,가베 히가시 4초메
可部東四丁目,zh-cn,可部东四丁目
可部東四丁目,zh-tw,可部東四丁目
可部東四丁目下,ja,可部東四丁目下
可部東四丁目下,ja-Hrkt,かべひがしよんちょうめしも
可部東四丁目下,en,Kabe-higashi-yonchome-shimo (Kabe-higashi 4-shimo)
可部東四丁目下,ko,가베 히가시 4초메 시모
可部東四丁目下,zh-cn,可部东四丁目下
可部東四丁目下,zh-tw,可部東四丁目下
可部東三丁目上,ja,可部東三丁目上
可部東三丁目上,ja-Hrkt,かべひがしさんちょうめかみ
可部東三丁目上,en,Kabe-higashi-sanchome-kami (Kabe-higashi 3-kami)
可部東三丁目上,ko,가베 히가시 3초메 카미
可部東三丁目上,zh-cn,可部东三丁目上
可部東三丁目上,zh-tw,可部東三丁目上
可部東三丁目,ja,可部東三丁目
可部東三丁目,ja-Hrkt,かべひがしさんちょうめ
可部東三丁目,en,Kabe-higashi-sanchome (Kabe-higashi 3)
可部東三丁目,ko,가베 히가시 3초메
可部東三丁目,zh-cn,可部东三丁目
可部東三丁目,zh-tw,可部東三丁目
可部東三丁目下,ja,可部東三丁目下
可部東三丁目下,ja-Hrkt,かべひがしさんちょうめしも
可部東三丁目下,en,Kabe-higashi-sanchome-shimo (Kabe-higashi 3-shimo)
可部東三丁目下,ko,가베 히가시 3초메 시모
可部東三丁目下,zh-cn,可部东三丁目下
可部東三丁目下,zh-tw,可部東三丁目下
可部東一丁目,ja,可部東一丁目
可部東一丁目,ja-Hrkt,かべひがしいっちょうめ
可部東一丁目,en,Kabe-higashi-itchome (Kabe-higashi 1)
可部東一丁目,ko,가베 히가시 1초메
可部東一丁目,zh-cn,可部东一丁目
可部東一丁目,zh-tw,可部東一丁目
武田学園前,ja,武田学園前
武田学園前,ja-Hrkt,たけだがくえんまえ
武田学園前,en,Takeda Gakuen-mae (Takeda Gakuen School)
武田学園前,ko,다케다 학원
武田学園前,zh-cn,武田学园前
武田学園前,zh-tw,武田學園前
可部南五丁目,ja,可部南五丁目
可部南五丁目,ja-Hrkt,カベミナミゴチョウメ
可部南五丁目,en,Kabe-minami-gochome (Kabe-minami 5)
可部南五丁目,ko,가베 미나미 5초메
可部南五丁目,zh-cn,可部南五丁目
可部南五丁目,zh-tw,可部南五丁目
別所団地入口,ja,別所団地入口
別所団地入口,ja-Hrkt,べっしょだんちいりぐち
別所団地入口,en,Bessho Danchi-iriguchi
別所団地入口,ko,벳쇼 단치 이리구치
別所団地入口,zh-cn,别所团地入口
別所団地入口,zh-tw,別所團地入口
別所団地下,ja,別所団地下
別所団地下,ja-Hrkt,べっしょだんちしも
別所団地下,en,Bessho Danchi-shimo
別所団地下,ko,벳쇼 단치 시모
別所団地下,zh-cn,别所团地下
別所団地下,zh-tw,別所團地下
別所団地中,ja,別所団地中
別所団地中,ja-Hrkt,べっしょだんちなか
別所団地中,en,Bessho Danchi-naka
別所団地中,ko,벳쇼 단치 나카
別所団地中,zh-cn,别所团地中
別所団地中,zh-tw,別所團地中
経済大学正門前,ja,経済大学正門前
経済大学正門前,ja-Hrkt,けいざいだいがくせいもんまえ
経済大学正門前,en,Keizai Daigaku Seimon-mae (Univ. of Economics)
経済大学正門前,ko,경제대학
経済大学正門前,zh-cn,经济大学正门前
経済大学正門前,zh-tw,經濟大學正門前
武田山登山口,ja,武田山登山口
武田山登山口,ja-Hrkt,たけだやまとざんぐち
武田山登山口,en,Takedayama Tozan-guchi (Mt. Takedayama)
武田山登山口,ko,다케다야마 산
武田山登山口,zh-cn,武田山登山口
武田山登山口,zh-tw,武田山登山口
祇園五丁目,ja,祇園五丁目
祇園五丁目,ja-Hrkt,ぎおんごちょうめ
祇園五丁目,en,Gion-gochome (Gion 5)
祇園五丁目,ko,기온 5초메
祇園五丁目,zh-cn,祇园五丁目
祇園五丁目,zh-tw,祇園五丁目
祇園中学校入口,ja,祇園中学校入口
祇園中学校入口,ja-Hrkt,ぎおんちゅうがっこういりぐち
祇園中学校入口,en,Gion Chugakko-iriguchi (Gion Junior High School)
祇園中学校入口,ko,기온 중학교
祇園中学校入口,zh-cn,祇园中学入口
祇園中学校入口,zh-tw,祇園中學入口
南下安,ja,南下安
南下安,ja-Hrkt,みなみしもやす
南下安,en,Minami-shimoyasu
南下安,ko,미나미시모야스
南下安,zh-cn,南下安
南下安,zh-tw,南下安
山本小学校北,ja,山本小学校北
山本小学校北,ja-Hrkt,やまもとしょうがっこうきた
山本小学校北,en,Yamamoto Shogakko-kita (Yamamoto Elementary School North)
山本小学校北,ko,야마모토 초등학교
山本小学校北,zh-cn,山本小学北
山本小学校北,zh-tw,山本小學北
西山本,ja,西山本
西山本,ja-Hrkt,にしやまもと
西山本,en,Nishi-yamamoto
西山本,ko,니시야마모토
西山本,zh-cn,西山本
西山本,zh-tw,西山本
山本東亜ハイツ,ja,山本東亜ハイツ
山本東亜ハイツ,ja-Hrkt,やまもととうあはいつ
山本東亜ハイツ,en,Yamamoto Toa Heights
山本東亜ハイツ,ko,야마모토 토아 하이츠
山本東亜ハイツ,zh-cn,山本东亚公寓
山本東亜ハイツ,zh-tw,山本東亞公寓
第二東亜ハイツ上,ja,第二東亜ハイツ上
第二東亜ハイツ上,ja-Hrkt,だいにとうあはいつかみ
第二東亜ハイツ上,en,Daini Toa Heights-kami
第二東亜ハイツ上,ko,다이2 토아 하이츠 카미
第二東亜ハイツ上,zh-cn,第二东亚公寓上
第二東亜ハイツ上,zh-tw,第二東亞公寓上
第二東亜ハイツ,ja,第二東亜ハイツ
第二東亜ハイツ,ja-Hrkt,だいにとうあはいつ
第二東亜ハイツ,en,Daini Toa Heights
第二東亜ハイツ,ko,다이2 토아 하이츠
第二東亜ハイツ,zh-cn,第二东亚公寓
第二東亜ハイツ,zh-tw,第二東亞公寓
第一東亜ハイツ上,ja,第一東亜ハイツ上
第一東亜ハイツ上,ja-Hrkt,だいいちとうあはいつかみ
第一東亜ハイツ上,en,Daiichi Toa Heights-kami
第一東亜ハイツ上,ko,다이1 토아 하이츠 카미
第一東亜ハイツ上,zh-cn,第一东亚公寓上
第一東亜ハイツ上,zh-tw,第一東亞公寓上
山本四丁目,ja,山本四丁目
山本四丁目,ja-Hrkt,やまもとよんちょうめ
山本四丁目,en,Yamamoto-yonchome (Yamamoto 4)
山本四丁目,ko,야마모토 4초메
山本四丁目,zh-cn,山本四丁目
山本四丁目,zh-tw,山本四丁目
山本小学校前,ja,山本小学校前
山本小学校前,ja-Hrkt,やまもとしょうがっこうまえ
山本小学校前,en,Yamamoto Shogakko-mae (Yamamoto Elementary School)
山本小学校前,ko,야마모토 초등학교
山本小学校前,zh-cn,山本小学前
山本小学校前,zh-tw,山本小學前
茅原,ja,茅原
茅原,ja-Hrkt,かやはら
茅原,en,Kayahara
茅原,ko,가야하라
茅原,zh-cn,茅原
茅原,zh-tw,茅原
祇園が丘,ja,祇園が丘
祇園が丘,ja-Hrkt,ぎおんがおか
祇園が丘,en,Giongaoka
祇園が丘,ko,기온가오카
祇園が丘,zh-cn,祇园丘
祇園が丘,zh-tw,祇園丘
広島文化学園,ja,広島文化学園
広島文化学園,ja-Hrkt,ひろしまぶんかがくえんたんきだいがく
広島文化学園,en,Hiroshima Bunka Gakuen
広島文化学園,ko,히로시마문화학원
広島文化学園,zh-cn,广岛文化学园
広島文化学園,zh-tw,廣島文化學園
広島文化学園短期大学,ja,広島文化学園短期大学
広島文化学園短期大学,ja-Hrkt,ひろしまぶんかがくえんたんきだいがく
広島文化学園短期大学,en,Hiroshima Bunka Gakuen Tankidaigaku
広島文化学園短期大学,ko,히로시마문화학원 단기대학
広島文化学園短期大学,zh-cn,广岛文化学园短期大学
広島文化学園短期大学,zh-tw,廣島文化學園短期大學
第一祇園ヶ丘,ja,第一祇園ヶ丘
第一祇園ヶ丘,ja-Hrkt,だいいちぎおんがおか
第一祇園ヶ丘,en,Daiichi Giongaoka
第一祇園ヶ丘,ko,다이1 기온가오카
第一祇園ヶ丘,zh-cn,第一祇园丘
第一祇園ヶ丘,zh-tw,第一祇園丘
平原会館前,ja,平原会館前
平原会館前,ja-Hrkt,ひらばらかいかんまえ
平原会館前,en,Hirabara Kaikan-mae
平原会館前,ko,히라바라 카이칸 마에
平原会館前,zh-cn,平原会馆前
平原会館前,zh-tw,平原會館前
大師橋,ja,大師橋
大師橋,ja-Hrkt,たいしばし
大師橋,en,Taishibashi
大師橋,ko,다이시바시
大師橋,zh-cn,大师桥
大師橋,zh-tw,大師橋
新庄町,ja,新庄町
新庄町,ja-Hrkt,しんじょうちょう
新庄町,en,Shinjocho
新庄町,ko,신조초
新庄町,zh-cn,新庄町
新庄町,zh-tw,新莊町
下大町,ja,下大町
下大町,ja-Hrkt,しもおおまち
下大町,en,Shimo-omachi
下大町,ko,시모오마치
下大町,zh-cn,下大町
下大町,zh-tw,下大町
大町東一丁目,ja,大町東一丁目
大町東一丁目,ja-Hrkt,おおまちひがしいっちょうめ
大町東一丁目,en,Omachi-higashi-itchome (Omachi-higashi 1)
大町東一丁目,ko,오마치 히가시 1초메
大町東一丁目,zh-cn,大町东一丁目
大町東一丁目,zh-tw,大町東一丁目
安佐南区福祉センター前,ja,安佐南区福祉センター前
安佐南区福祉センター前,ja-Hrkt,あさみなみくふくしせんたーまえ
安佐南区福祉センター前,en,Asaminamiku Fukushi Center-mae (Asaminamiku Welfare Center)
安佐南区福祉センター前,ko,아사미나미쿠 복지센터
安佐南区福祉センター前,zh-cn,安佐南区福祉中心前
安佐南区福祉センター前,zh-tw,安佐南區福祉中心前
大町東二丁目,ja,大町東二丁目
大町東二丁目,ja-Hrkt,おおまちひがしにちょうめ
大町東二丁目,en,Omachi-higashi-nichome (Omachi-higashi 2)
大町東二丁目,ko,오마치 히가시 2초메
大町東二丁目,zh-cn,大町东二丁目
大町東二丁目,zh-tw,大町東二丁目
春日野,ja,春日野
春日野,ja-Hrkt,かすがの
春日野,en,Kasugano
春日野,ko,가스가노
春日野,zh-cn,春日野
春日野,zh-tw,春日野
春日野南,ja,春日野南
春日野南,ja-Hrkt,かすがのみなみ
春日野南,en,Kasugano-minami
春日野南,ko,가스가노 미나미
春日野南,zh-cn,春日野南
春日野南,zh-tw,春日野南
春日野口,ja,春日野口
春日野口,ja-Hrkt,かすがのぐち
春日野口,en,Kasugano-guchi
春日野口,ko,가스가노 구치
春日野口,zh-cn,春日野口
春日野口,zh-tw,春日野口
山本七丁目,ja,山本七丁目
山本七丁目,ja-Hrkt,やまもとななちょうめ
山本七丁目,en,Yamamoto-nanachome (Yamamoto 7)
山本七丁目,ko,야마모토 7초메
山本七丁目,zh-cn,山本七丁目
山本七丁目,zh-tw,山本七丁目
春日野北,ja,春日野北
春日野北,ja-Hrkt,かすがのきた
春日野北,en,Kasugano-kita
春日野北,ko,가스가노 키타
春日野北,zh-cn,春日野北
春日野北,zh-tw,春日野北
春日野下,ja,春日野下
春日野下,ja-Hrkt,かすがのした
春日野下,en,Kasugano-shita
春日野下,ko,가스가노 시타
春日野下,zh-cn,春日野下
春日野下,zh-tw,春日野下
春日野西,ja,春日野西
春日野西,ja-Hrkt,かすがのにし
春日野西,en,Kasugano-nishi
春日野西,ko,가스가노 니시
春日野西,zh-cn,春日野西
春日野西,zh-tw,春日野西
長束四丁目,ja,長束四丁目
長束四丁目,ja-Hrkt,ながつかよんちょうめ
長束四丁目,en,Nagatsuka-yonchome (Nagatsuka 4)
長束四丁目,ko,나가쓰카 4초메
長束四丁目,zh-cn,长束四丁目
長束四丁目,zh-tw,長束四丁目
春日野中央,ja,春日野中央
春日野中央,ja-Hrkt,かすがのちゅうおう
春日野中央,en,Kasugano-chuo
春日野中央,ko,가스가노 추오
春日野中央,zh-cn,春日野中央
春日野中央,zh-tw,春日野中央
イオンモール広島祇園,ja,イオンモール広島祇園
イオンモール広島祇園,ja-Hrkt,いおんもーるひろしまぎおん
イオンモール広島祇園,en,Aeon Mall Hiroshima-gion
イオンモール広島祇園,ko,이온 몰 히로시마기온
イオンモール広島祇園,zh-cn,永旺梦乐城广岛祇园
イオンモール広島祇園,zh-tw,永旺梦乐城广岛祇園
西山本上,ja,西山本上
西山本上,ja-Hrkt,ニシヤマモトカミ
西山本上,en,Nishiyamamoto-kami
西山本上,ko,니시야마모토 카미
西山本上,zh-cn,西山本上
西山本上,zh-tw,西山本上
毘沙門台駐車場,ja,毘沙門台駐車場
毘沙門台駐車場,ja-Hrkt,びしゃもんだいちゅうしゃじょう
毘沙門台駐車場,en,Bishamondai Chushajo
毘沙門台駐車場,ko,비샤몬다이 주차장
毘沙門台駐車場,zh-cn,毗沙门台停车场
毘沙門台駐車場,zh-tw,毗沙門臺停車場
毘沙門台,ja,毘沙門台
毘沙門台,ja-Hrkt,びしゃもんだい
毘沙門台,en,Bishamondai
毘沙門台,ko,비샤몬다이
毘沙門台,zh-cn,毗沙门台
毘沙門台,zh-tw,毗沙門臺
古畑,ja,古畑
古畑,ja-Hrkt,ふるはた
古畑,en,Furuhata
古畑,ko,후루하타
古畑,zh-cn,古畑
古畑,zh-tw,古畑
毘沙門台三丁目,ja,毘沙門台三丁目
毘沙門台三丁目,ja-Hrkt,びしゃもんだいさんちょうめ
毘沙門台三丁目,en,Bishamondai-sanchome (Bishamondai 3)
毘沙門台三丁目,ko,비샤몬다이 3초메
毘沙門台三丁目,zh-cn,毗沙门台三丁目
毘沙門台三丁目,zh-tw,毗沙門臺三丁目
毘沙門台小学校前,ja,毘沙門台小学校前
毘沙門台小学校前,ja-Hrkt,びしゃもんだいしょうがっこうまえ
毘沙門台小学校前,en,Bishamondai Shogakko-mae (Bishamondai Elementary School)
毘沙門台小学校前,ko,비샤몬다이　초등학교
毘沙門台小学校前,zh-cn,毗沙门台小学前
毘沙門台小学校前,zh-tw,毗沙門臺小學前
毘沙門台東一丁目,ja,毘沙門台東一丁目
毘沙門台東一丁目,ja-Hrkt,びしゃもんだいひがしいっちょうめ
毘沙門台東一丁目,en,Bishamondai-higashi-itchome (Bishamondai-higashi 1)
毘沙門台東一丁目,ko,비샤몬다이 히가시 1초메
毘沙門台東一丁目,zh-cn,毗沙门台东一丁目
毘沙門台東一丁目,zh-tw,毗沙門臺東一丁目
毘沙門天,ja,毘沙門天
毘沙門天,ja-Hrkt,びしゃもんてん
毘沙門天,en,Bishamonten
毘沙門天,ko,비샤몬텐
毘沙門天,zh-cn,毗沙门天
毘沙門天,zh-tw,毗沙門天
安古市高校北口,ja,安古市高校北口
安古市高校北口,ja-Hrkt,やすふるいちこうこうきたぐち
安古市高校北口,en,Yasufuruichi Koko-kitaguchi (Yasufuruichi High School North Entrance)
安古市高校北口,ko,야스후루이치 고등학교
安古市高校北口,zh-cn,安古市高中北口
安古市高校北口,zh-tw,安古市高中北口
安古市高校前,ja,安古市高校前
安古市高校前,ja-Hrkt,やすふるいちこうこうまえ
安古市高校前,en,Yasufuruichi Koko-mae (Yasufuruichi High School North Entrance)
安古市高校前,ko,야스후루이치 고등학교
安古市高校前,zh-cn,安古市高中前
安古市高校前,zh-tw,安古市高中前
毘沙門台上,ja,毘沙門台上
毘沙門台上,ja-Hrkt,びしゃもんだいかみ
毘沙門台上,en,Bishamondai-kami
毘沙門台上,ko,비샤몬다이 카미
毘沙門台上,zh-cn,毗沙门台上
毘沙門台上,zh-tw,毗沙門臺上
毘沙門台中,ja,毘沙門台中
毘沙門台中,ja-Hrkt,びしゃもんだいなか
毘沙門台中,en,Bishamondai Naka
毘沙門台中,ko,비샤몬다이 나카
毘沙門台中,zh-cn,毗沙门台中
毘沙門台中,zh-tw,毗沙門臺中
毘沙門台下,ja,毘沙門台下
毘沙門台下,ja-Hrkt,びしゃもんだいしも
毘沙門台下,en,Bishamondai-shimo
毘沙門台下,ko,비샤몬다이 시모
毘沙門台下,zh-cn,毗沙门台下
毘沙門台下,zh-tw,毗沙門臺下
安佐中学校前,ja,安佐中学校前
安佐中学校前,ja-Hrkt,あさちゅうがっこうまえ
安佐中学校前,en,Asa Chugakko-mae (Asa Junior High School)
安佐中学校前,ko,아사 중학교
安佐中学校前,zh-cn,安佐中学前
安佐中学校前,zh-tw,安佐中學前
スイミング前,ja,スイミング前
スイミング前,ja-Hrkt,すいみんぐまえ
スイミング前,en,Swimming-mae
スイミング前,ko,스이밍 마에
スイミング前,zh-cn,游泳学校前
スイミング前,zh-tw,遊泳學校前
ネクスコ西日本前,ja,ネクスコ西日本前
ネクスコ西日本前,ja-Hrkt,ねくすこにしにほんまえ
ネクスコ西日本前,en,Nexco Nishinihon-mae
ネクスコ西日本前,ko,넥스코 니시니혼 마에
ネクスコ西日本前,zh-cn,NEXCO西日本前
ネクスコ西日本前,zh-tw,NEXCO西日本前
大町駅,ja,大町駅
大町駅,ja-Hrkt,おおまちえき
大町駅,en,Omachi Sta.
大町駅,ko,오마치 역
大町駅,zh-cn,大町站
大町駅,zh-tw,大町站
緑井小学校前,ja,緑井小学校前
緑井小学校前,ja-Hrkt,みどりいしょうがっこうまえ
緑井小学校前,en,Midorii Shogakko-mae (Midorii Elementary School)
緑井小学校前,ko,미도리이 초등학교
緑井小学校前,zh-cn,绿井小学前
緑井小学校前,zh-tw,綠井小學前
安佐北大橋,ja,安佐北大橋
安佐北大橋,ja-Hrkt,あさきたおおはし
安佐北大橋,en,Asakita-ohashi
安佐北大橋,ko,아사키타 오하시
安佐北大橋,zh-cn,安佐北大桥
安佐北大橋,zh-tw,安佐北大橋
筒瀬集会所前,ja,筒瀬集会所前
筒瀬集会所前,ja-Hrkt,つつせしゅうかいしょまえ
筒瀬集会所前,en,Tsutsuse Shukaisho-mae
筒瀬集会所前,ko,쓰쓰세 슈카이쇼 마에
筒瀬集会所前,zh-cn,筒濑集会所前
筒瀬集会所前,zh-tw,筒瀨集會所前
鳴橋,ja,鳴橋
鳴橋,ja-Hrkt,なるはし
鳴橋,en,Naruhashi
鳴橋,ko,나루하시
鳴橋,zh-cn,鸣桥
鳴橋,zh-tw,鳴橋
岡田口,ja,岡田口
岡田口,ja-Hrkt,おかだぐち
岡田口,en,Okada-guchi
岡田口,ko,오카다 구치
岡田口,zh-cn,冈田口
岡田口,zh-tw,岡田口
筒瀬小学校前,ja,筒瀬小学校前
筒瀬小学校前,ja-Hrkt,つつせしょうがっこうまえ
筒瀬小学校前,en,Tsutsuse Shogakko-mae (Tsutsuse Elementary School)
筒瀬小学校前,ko,쓰쓰세 초등학교
筒瀬小学校前,zh-cn,筒濑小学前
筒瀬小学校前,zh-tw,筒瀨小學前
中央１９ｔｈ,ja,中央１９ｔｈ
中央１９ｔｈ,ja-Hrkt,ちゅうおうないんていーす
中央１９ｔｈ,en,Chuo Nineteenth
中央１９ｔｈ,ko,주오 나인티스
中央１９ｔｈ,zh-cn,中央19th
中央１９ｔｈ,zh-tw,中央19th
中央ゴルフ場前,ja,中央ゴルフ場前
中央ゴルフ場前,ja-Hrkt,チュウオウゴルフジョ
中央ゴルフ場前,en,Chuo Golf-jo-mae (Chuo Golf Course)
中央ゴルフ場前,ko,주오 골프 조 마에
中央ゴルフ場前,zh-cn,中央高尔夫球场前
中央ゴルフ場前,zh-tw,中央高爾夫球場前
グリーンハイツ中,ja,グリーンハイツ中
グリーンハイツ中,ja-Hrkt,グリーンハイツナカ
グリーンハイツ中,en,Green Heights-naka
グリーンハイツ中,ko,그린 하이츠 나카
グリーンハイツ中,zh-cn,Green Heights中
グリーンハイツ中,zh-tw,Green Heights中
グリーンハイツ,ja,グリーンハイツ
グリーンハイツ,ja-Hrkt,グリーンハイツ
グリーンハイツ,en,Green Heights
グリーンハイツ,ko,그린 하이츠
グリーンハイツ,zh-cn,Green Heights
グリーンハイツ,zh-tw,Green Heights
弘億駐車場,ja,弘億駐車場
弘億駐車場,ja-Hrkt,ひろおくちゅうしゃじょうまえ
弘億駐車場,en,Hirooku Chushajo-mae (Hirooku Parking Lot)
弘億駐車場,ko,히로오쿠 주차장
弘億駐車場,zh-cn,弘亿停车场
弘億駐車場,zh-tw,弘億停車場
弘億団地北口,ja,弘億団地北口
弘億団地北口,ja-Hrkt,ひろおくだんちきたぐち
弘億団地北口,en,Hirooku Danchi-kitaguchi
弘億団地北口,ko,히로오쿠 단치 키타구치
弘億団地北口,zh-cn,弘亿团地北口
弘億団地北口,zh-tw,弘億團地北口
弘億団地上,ja,弘億団地上
弘億団地上,ja-Hrkt,ひろおくだんちかみ
弘億団地上,en,Hirooku Danchi-kami
弘億団地上,ko,히로오쿠 단치 카미
弘億団地上,zh-cn,弘亿团地上
弘億団地上,zh-tw,弘億團地上
弘億団地,ja,弘億団地
弘億団地,ja-Hrkt,ひろおくだんち
弘億団地,en,Hirooku Danchi
弘億団地,ko,히로오쿠 단치
弘億団地,zh-cn,弘亿团地
弘億団地,zh-tw,弘億團地
弘億団地中,ja,弘億団地中
弘億団地中,ja-Hrkt,ひろおくだんちなか
弘億団地中,en,Hirooku Danchi-naka
弘億団地中,ko,히로오쿠 단치 나카
弘億団地中,zh-cn,弘亿团地中
弘億団地中,zh-tw,弘億團地中
弘億団地下,ja,弘億団地下
弘億団地下,ja-Hrkt,ひろおくだんちしも
弘億団地下,en,Hirooku Danchi-shimo
弘億団地下,ko,히로오쿠 단치 시모
弘億団地下,zh-cn,弘亿团地下
弘億団地下,zh-tw,弘億團地下
弘億団地入口,ja,弘億団地入口
弘億団地入口,ja-Hrkt,ひろおくだんちいりぐち
弘億団地入口,en,Hirooku Danchi-iriguchi
弘億団地入口,ko,히로오쿠 단치 이리구치
弘億団地入口,zh-cn,弘亿团地入口
弘億団地入口,zh-tw,弘億團地入口
弘億団地南口,ja,弘億団地南口
弘億団地南口,ja-Hrkt,ひろおくだんちみなみぐち
弘億団地南口,en,Hirooku Danchi-minamiguchi
弘億団地南口,ko,히로오쿠 단치 미나미구치
弘億団地南口,zh-cn,弘亿团地南口
弘億団地南口,zh-tw,弘億團地南口
安東駅,ja,安東駅
安東駅,ja-Hrkt,やすひがしえき
安東駅,en,Yasu-higashi Sta.
安東駅,ko,야스히가시 역
安東駅,zh-cn,安东站
安東駅,zh-tw,安東站
南部山,ja,南部山
南部山,ja-Hrkt,なべやま
南部山,en,Nabeyama
南部山,ko,나베야마
南部山,zh-cn,南部山
南部山,zh-tw,南部山
すみれが丘台,ja,すみれが丘台
すみれが丘台,ja-Hrkt,すみれがおかだい
すみれが丘台,en,Sumiregaokadai
すみれが丘台,ko,스미레가오카다이
すみれが丘台,zh-cn,菫丘台
すみれが丘台,zh-tw,菫丘臺
安東一丁目,ja,安東一丁目
安東一丁目,ja-Hrkt,やすひがしいっちょうめ
安東一丁目,en,Yasu-higashi-itchome (Yasu-higashi 1)
安東一丁目,ko,야스히가시 1초메
安東一丁目,zh-cn,安东一丁目
安東一丁目,zh-tw,安東一丁目
サンハイツ下,ja,サンハイツ下
