service_id,date,exception_type
4bff5596-4b04-4c23-985f-1ae1b3654734,20261027,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261027,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261027,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261027,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261027,1
c3437b83-69eb-487a-bad1-21c84562626e,20261027,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261028,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261028,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261028,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261028,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261028,1
c3437b83-69eb-487a-bad1-21c84562626e,20261028,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261029,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261029,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261029,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261029,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261029,1
c3437b83-69eb-487a-bad1-21c84562626e,20261029,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261030,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261030,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261030,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261030,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261030,1
c3437b83-69eb-487a-bad1-21c84562626e,20261030,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261102,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261102,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261102,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261102,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261102,1
c3437b83-69eb-487a-bad1-21c84562626e,20261102,1
30_平日(共通),20261103,2
30_日祝(共通),20261103,1
20_平日(共通),20261103,2
20_日祝(共通),20261103,1
60_平日(共通),20261103,2
60_日祝(共通),20261103,1
90_平日(共通),20261103,2
90_日祝(共通),20261103,1
40_平日(共通),20261103,2
40_日祝(共通),20261103,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261104,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261104,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261104,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261104,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261104,1
c3437b83-69eb-487a-bad1-21c84562626e,20261104,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261105,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261105,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261105,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261105,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261105,1
c3437b83-69eb-487a-bad1-21c84562626e,20261105,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261106,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261106,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261106,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261106,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261106,1
c3437b83-69eb-487a-bad1-21c84562626e,20261106,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261109,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261109,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261109,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261109,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261109,1
c3437b83-69eb-487a-bad1-21c84562626e,20261109,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261110,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261110,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261110,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261110,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261110,1
c3437b83-69eb-487a-bad1-21c84562626e,20261110,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261111,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261111,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261111,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261111,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261111,1
c3437b83-69eb-487a-bad1-21c84562626e,20261111,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261112,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261112,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261112,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261112,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261112,1
c3437b83-69eb-487a-bad1-21c84562626e,20261112,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261113,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261113,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261113,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261113,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261113,1
c3437b83-69eb-487a-bad1-21c84562626e,20261113,1
4bff5596-4b04-4c23-985f-1ae1b3654734,20261116,1
4faf18a9-09c2-4913-b198-3951c2f37d54,20261116,1
2c957d4d-9bd5-4869-aa58-707021f751b2,20261116,1
00d1eed4-a80d-4cbb-98c3-614cc0ec985b,20261116,1
eaf33a99-e3de-45b6-8348-9fdc7430ffad,20261116,1
c3437b83-69eb-487a-bad1-21c84562626e,20261116,1
