station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
489a61f0-b1e4-415a-89a3-289b99968202,5132005@HiroshimaArea,,3,5,5番のりば 22・70-74号北部方面,十日市@HiroshimaArea
079cd6e4-67ee-4800-878d-a79f67f47e1d,5133001@HiroshimaArea,,3,,広島駅方面,本川町@HiroshimaArea
fbc07c9b-3439-4340-8ee9-17a3b6b52ce2,5133002@HiroshimaArea,,3,,十日市方面,本川町@HiroshimaArea
7cbe9196-2bf6-4b99-9879-81eeadbcbc05,5002027@HiroshimaArea,,3,27,70-74号広島駅方面,紙屋町@HiroshimaArea
157af2be-0aa7-4a9b-91c4-37fc8fedfd06,5002033@HiroshimaArea,,3,33,70-74号横川・古市、11・14号己斐方面,紙屋町@HiroshimaArea
82c40d09-abed-49e0-a6e7-753dfca72cbe,5002033@HiroshimaArea,,3,33,70-74号横川・古市、11・14号己斐方面,紙屋町@HiroshimaArea
62b50fb8-700f-4ceb-a50a-6ec8218f5031,2496007@HiroshimaArea,,3,7,2号府中、4号仁保、23号大学病院、27号戸坂、広島駅,立町（あおぞら銀行前）@HiroshimaArea
70cc9da9-ac3e-44c1-8898-273e5ac9f7dc,2496016@HiroshimaArea,,3,16,16番のりば　横川駅方面,立町@HiroshimaArea
b292fb94-804d-4516-a841-088910570c1c,2496016@HiroshimaArea,,3,16,16番のりば　横川駅方面,立町@HiroshimaArea
433ee007-05e9-4ac1-9540-cf06e9a1201a,2496016@HiroshimaArea,,3,16,16番のりば　横川駅方面,立町@HiroshimaArea
7dbf2dd2-b3cf-4ba7-9747-3c80556ea5b4,2496016@HiroshimaArea,,3,16,16番のりば　横川駅方面,立町@HiroshimaArea
b6e85c81-cf39-4b13-8c83-78990e102cbb,2496007@HiroshimaArea,,3,7,2号府中、4号仁保、23号大学病院、27号戸坂、広島駅,立町@HiroshimaArea
91c756bf-de64-44fc-850e-f6cf30bccf8d,5003001@HiroshimaArea,,3,1,29号温品、40号向洋、32号高陽、芸陽高速など,八丁堀@HiroshimaArea
6ae21486-cd75-48e4-bf79-44fe6d584600,5003008@HiroshimaArea,,3,8,70-74号横川・祗園方面,八丁堀@HiroshimaArea
4b743e4b-cfd0-4909-baaa-8ad72a9013fc,5003000@HiroshimaArea,,3,0,広島バスセンターゆき,八丁堀@HiroshimaArea
7a505ffa-0225-474b-9183-ace27ff9d907,5003008@HiroshimaArea,,3,8,70-74号横川・祗園方面,八丁堀@HiroshimaArea
d9e3302f-498a-4639-b401-de679d299da6,5003008@HiroshimaArea,,3,8,70-74号横川・祗園方面,八丁堀@HiroshimaArea
0924b7e0-75b6-4509-8b30-418946b58667,5003001@HiroshimaArea,,3,1,29号温品、40号向洋、32号高陽、芸陽高速など,八丁堀@HiroshimaArea
088ed210-4af1-40ab-b17b-544270c1ee91,2104001@HiroshimaArea,,3,,広島方面,別所団地@HiroshimaArea
d2c38483-e2d9-4474-9f36-9eb6d6427a04,2104002@HiroshimaArea,,3,,可部方面,別所団地@HiroshimaArea
3ba85b69-940b-40d3-9aaa-600cef18ddc9,2104001@HiroshimaArea,,3,,広島方面,別所団地@HiroshimaArea
ae599df5-906d-421a-ab78-2192606cd690,2103001@HiroshimaArea,,3,,広島方面,八木峠（バイパス）@HiroshimaArea
658b0a87-d056-426e-88ee-31b22e3a4d59,2103002@HiroshimaArea,,3,,可部方面,八木峠（バイパス）@HiroshimaArea
42c97071-7d86-4118-a2a9-77d7cf9d33cc,2471001@HiroshimaArea,,3,,広島方面,城南中学校前@HiroshimaArea
